bestAnswer,score,Cuisine,NumberOfReviews,Rating,RestaurantId
1,9.73E-01,chinese,89,4,BkXb82Y2OIsQ5RpNNQOYmQ
0,4.61E-02,chinese,58,3.5,dRrIJiVrjD2cLO_3bmfX-Q
0,4.40E-01,chinese,7,4.5,PsLtQksvoTiFkkz3b8qD6Q
0,8.81E-02,chinese,140,3.5,bAPDGHHaLZs-XEFk7ZXGVA
0,8.81E-02,chinese,137,3,gQ6DNeLNWQV-zwWyuFeBpg
1,9.48E-01,chinese,50,4,douRKPVxuo8BEOkMxgVl_w
0,4.91E-02,chinese,15,3,JbAdL2vOd-8O_Xa2wRktug
0,4.51E-01,chinese,12,4.5,2rSmA4IK51QAQj60YGvjnw
0,4.70E-02,chinese,5,5,k_y6o8zqI3cODdKABwWZ9g
0,4.80E-01,chinese,550,3.5,91rrB0aH3caC70oCkxAynA
0,4.61E-02,chinese,28,3.5,fMLvqGCuPWGsK6vMKthlkg
0,4.61E-02,chinese,66,3.5,m4Q7Te--vJwBPi6j1_1mfg
1,9.51E-01,chinese,20,4,Q29wPbgiFkYDifXoCpXwqw
0,8.81E-02,chinese,206,3.5,0yC40qHlgV3LTVx_jEr8pg
0,4.61E-02,chinese,49,3.5,GmtybiZEicQ4qqPTzhqVew
0,4.40E-01,chinese,9,4.5,jkd9CqvEuIJ_GM0i-lThKw
0,8.81E-02,chinese,234,3.5,dVAI5zh29psdbHp9wGXwVQ
0,8.81E-02,chinese,139,3.5,Jy7htqnnxlKB2vZO42_-aw
0,4.70E-02,chinese,5,3.5,HA5H73HvFX74Y-oqJeKrvw
0,4.70E-02,chinese,6,3,DMD9T2qmLopzy0JjQYtCag
0,4.61E-02,chinese,57,3.5,8ceGPxcSMdwa8k7y-DLZxA
0,4.61E-02,chinese,34,3.5,KIPrTLyJb0mHpsxuaCByZg
0,8.81E-02,chinese,455,3.5,Y1s36Tk63HIzAc76X_fAiQ
0,8.81E-02,chinese,111,3.5,8FJ8XVa-duF8rPeyfscUPg
0,5.87E-04,chinese,12,2.5,pmETEjaFuxa2o5ppJtG9OQ
0,8.81E-02,chinese,443,3,RoXFN-T1s6moM5smbY_5Gw
0,4.91E-02,chinese,19,3.5,FVfQVQAcGDVFaBlrFaLkUg
0,4.61E-02,chinese,54,3.5,owKe1hapqCCLnme2Xr3mrA
0,4.70E-02,chinese,7,3.5,#NAME?
0,4.24E-03,chinese,131,2,5ccJFGa6crpptt9tW0YKAA
0,4.35E-01,chinese,70,4.5,U2aUFZARLeSMf4RQIxjuTw
1,9.73E-01,chinese,128,4,2IrDzLVFUFPp229c1x8YNw
0,4.91E-02,chinese,12,3.5,nx4sK_yXLpHL1d3iKT7z3Q
1,9.49E-01,chinese,7,4,gqUR7hd3NsxOD_JrD-iFfQ
0,4.61E-02,chinese,31,3.5,vkgl6UT8e7PXoVZUhxXq8w
0,4.61E-02,chinese,31,3.5,Fj5RosdsJV24ZT8S6X-nNQ
0,3.54E-01,chinese,675,3.5,lRSiXYB09Z5x1iINqQ7rHA
0,4.61E-02,chinese,29,3.5,UJtUaOXnwtQA1rb-4BHsCg
0,4.70E-02,chinese,5,3.5,O8-3tePMQIB4Kv_-JCrM9g
1,9.51E-01,chinese,17,4,eN7MYNtDzaMzk4WptrVw3A
1,9.51E-01,chinese,16,4,RQRQOO_CGhj16AIz4KqlQA
1,9.73E-01,chinese,89,4,agCuWjaUJ8xBO_PDDQRiGw
0,4.70E-02,chinese,4,5,efjo5qvboOWbiMnNHnLhzA
0,8.81E-02,chinese,358,3.5,dpCSDy9uefOEcY44FHss2Q
0,8.81E-02,chinese,472,3.5,xK8VkEUjAdfrtUBHhvs4Ww
0,4.70E-02,chinese,8,3,pNbrxyrG5d5QwRsKbu0cXg
0,8.81E-02,chinese,134,3,3TMP2pncE-0LwoDukbaqlg
0,4.80E-01,chinese,573,3.5,spJTHaNjEzKwoEiYWR1ggA
0,4.70E-02,chinese,7,3.5,Pm9g4v6bpq9_OEigK0jHYA
0,4.61E-02,chinese,26,3.5,7CVwzVYgNndEgWrFnVoQBA
0,4.61E-02,chinese,24,3.5,K_gq_5HLN3bDIZlFgnrRsA
0,4.61E-02,chinese,45,3.5,6gE9N5wD4K-bbmSEBm7Lhw
0,1.10E-03,chinese,249,2.5,jhFqmhHRDf7TZcITsKntJA
0,1.65E-02,chinese,2,3,mL43TXtc0WlFCfhlN0ziHQ
0,8.81E-02,chinese,175,3.5,02zyTkuXvbGcbA9en_20Gw
0,1.65E-02,chinese,1,5,9F3MR4JeKs7XukUzKQGc_w
0,1.91E-04,chinese,2,2.5,bxKK5doRz3SZceEws8Ya8g
1,9.51E-01,chinese,17,4,akWRnF0VFJLJD4uOnGWB-g
1,6.06E-01,chinese,124,4.5,fU_PgV2qca4dEo2ZPmivPA
0,1.65E-02,chinese,3,5,iusoWK4rykgxUZtPrSDyiw
1,9.48E-01,chinese,35,4,PkA0eLD1AZ0voGAmUSG9mg
0,4.91E-02,chinese,14,3,yVI01P3ApyLlkqtOfgki7A
1,9.48E-01,chinese,34,4,Mx4jHwGh5ZFHRMyiWZ_xfw
0,8.81E-02,chinese,448,3.5,qGgQMVExGERqGhZNDM2ROg
0,4.61E-02,chinese,38,3,YJqM9wxCH-PNslHbffzbGg
1,9.49E-01,chinese,8,4,#NAME?
1,9.51E-01,chinese,15,4,ifF_11thSAez-EK9K3ezmg
0,8.81E-02,chinese,161,3,poRWXhCG1-mVxs1kuw_ZEg
0,4.91E-02,chinese,16,3,yUVcpgecpq1qncpa1x34Hg
0,4.61E-02,chinese,55,3,01m-oqxaCifh0s0eU03bBg
0,4.70E-02,chinese,10,3.5,L6fT2SWSRlwBEc3jWqV2Ig
0,2.11E-01,chinese,3,4.5,0gZapQY8TDv-fzcTdl9wHw
0,8.81E-02,chinese,267,3.5,HHkTmzDBE9sGWvtSW9Ne8A
1,9.48E-01,chinese,29,4,Ya_xP6vMzxGbYlandxxeew
1,9.73E-01,chinese,118,4,I_Va7AZSHpEwX75S-3hHLQ
0,4.35E-01,chinese,23,4.5,TIckT5ubU4nPbpua1ATG8Q
0,1.65E-02,chinese,1,5,MSFk2WoGpMFSJhgHjpQCJA
0,4.61E-02,chinese,21,3,9pMa0AdU1yvs8IiUNsDlhA
1,9.73E-01,chinese,131,4,BV5Uvivsv_8_wCLK-S3eLw
0,4.70E-02,chinese,4,5,YE2FPm9o32ojTG2_1pJBYw
0,4.51E-01,chinese,11,4.5,ikVDSp8YhAYuy0Lua1hpDA
1,9.48E-01,chinese,23,4,OWALknbRruLyO8KFPATf_Q
0,8.81E-02,chinese,121,3,NMX7QiEh1-ZhAY52t9-Iow
0,4.70E-02,chinese,5,3,CYTWS3y7e9zllMdykJp8Lw
0,8.81E-02,chinese,402,3.5,mOP2_wjgUMqELKDL1Y-U-A
0,5.61E-04,chinese,9,2.5,iCjntZ9WI6Vl_onP_JqZPA
0,1.65E-02,chinese,1,5,AvwJn8C7ux6U-15iFrEERg
0,4.61E-02,chinese,51,3.5,VDbMrjBq-XAKZTS_cgB9_A
0,4.40E-01,chinese,9,4.5,k_vsZU3Ba-fX0oXC-iO-GQ
1,9.73E-01,chinese,124,4,oJjMYhA6z1_BVaQpSdyl8g
0,7.37E-02,halal,34,3.5,RQic4NVDNhCwJRCK-Rgp0w
0,1.65E-02,chinese,1,3,9EcqEGu_0POrIyOPJCC2Jw
0,4.61E-02,chinese,69,3,cDs0M0149bygyS0TpB-xHA
0,4.70E-02,chinese,9,3.5,iktFUkKDa7B7e10Lk80amw
0,4.70E-02,chinese,7,3.5,woylrqH13UJgLHtZx49eIA
0,8.81E-02,chinese,180,3.5,7T7L3GgX_rA88SlCfd0QBw
1,9.51E-01,chinese,16,4,zZkplEhRoGcsDxPgXpxEdQ
0,8.81E-02,chinese,162,3,dmX0ASRxBZJeMLFZ7WBK3g
0,8.81E-02,chinese,104,3.5,75hwcHqtBI0x-Ej0OEklWA
0,8.81E-02,chinese,246,3,Qwd4Tv-CqgO2Yl9zZgkKOQ
0,8.81E-02,chinese,199,3.5,kyJ0CtJ2Lrid_YdZWobf7w
0,4.91E-02,chinese,11,3,9jMek1KMCVXlRZJQWTCbxA
0,8.81E-02,chinese,318,3,LwEzFDBX-nUHYHgAddfaxA
1,9.49E-01,chinese,5,4,RcSeo18eVUXyaDUvDTSxcg
0,8.81E-02,chinese,88,3,ItZ8CzZAGXGjB8_9HxDIXg
0,8.81E-02,chinese,83,3,AeLz0uoZH3hxmkcXlwUIGg
1,9.48E-01,chinese,39,4,kwGaeWUVC_MIxMFw0sM-Ww
0,8.81E-02,chinese,124,3.5,UNyGz06_7RendbswIyNYtA
1,9.48E-01,chinese,37,4,tsTGTBrz2TqrYRgdr6vEJQ
0,8.81E-02,chinese,182,3,mpxgyGnJsomLOzKRsCK1TA
0,8.81E-02,chinese,170,3,bSi2f2TaOr4RVTI5eFt0wQ
0,1.65E-02,chinese,2,5,G6fxpE4WgMAKJZgooRAeMg
0,8.81E-02,chinese,267,3.5,1dFOF1HPaThSCsdiqR7DrA
0,4.61E-02,chinese,22,3.5,LqL-SEhj2m19dWBz0q-vqA
0,4.61E-02,chinese,73,3.5,3ESDUFulPVoMJdsqPQGm0A
0,4.70E-02,chinese,10,3.5,pok45lXRIUBfvNxqd0-gjA
0,4.40E-01,chinese,10,4.5,_f6jjUliJY8IVrgkcgG_zw
0,8.81E-02,chinese,389,3.5,7erFgHiQmw7ZJfVPmOjeeA
1,9.48E-01,chinese,65,4,gJXNSJ9VXTuCFmp_Kl9TVQ
0,8.81E-02,chinese,93,3.5,zb78ua-FlfFRj8v082giBw
0,8.81E-02,chinese,309,3.5,2Bd36ac2PAjOvHFGX3e1dw
0,8.81E-02,chinese,114,3.5,h0KwMWDU2I5jZhObfmN2Sg
1,9.48E-01,chinese,52,4,5TnBfeoBpxPPwIXMGBMasg
0,9.79E-02,japanese,30,3.5,vPbJRg5umcRMELTDsJik_A
0,2.12E-03,chinese,60,2,vAlfZ1NitNxyhJlxmHoTyg
0,4.40E-01,chinese,6,4.5,3xopDG55pZ6Z6UUAcGfxhw
0,3.54E-01,chinese,744,3.5,1Duix1fA6zcJGdYAmBPkmw
0,8.81E-02,chinese,106,3,XoxEVVf5Ci8nibQ-Q4P0nQ
0,4.61E-02,chinese,23,3.5,f9_L7uj8IxUJXDvioHDXdw
1,9.49E-01,chinese,10,4,y5-zJXjerIJXAyQ4LQ6x5Q
0,4.70E-02,chinese,5,3,X_m7eCAdLRLlrxpIgjy5xg
1,9.73E-01,chinese,112,4,bpeeh-kkay0ZE7mGXsCVKQ
0,2.11E-01,chinese,3,4.5,kH_duDMclQNDlzfd701JzA
0,4.51E-01,chinese,20,4.5,_eWN3zih_cnY0fiLWva9EA
0,8.81E-02,chinese,348,3.5,l1nX-f46dmOEmYPoiuLSaw
0,8.81E-02,chinese,236,3,ye-TSU-mu1Gd5TAJOpI5Mg
1,9.73E-01,chinese,121,4,#NAME?
0,4.70E-02,chinese,4,5,XDv71A1J3aIOu_W5sVzZ2w
1,9.73E-01,chinese,186,4,6OWMji5GiqRlRPZSb1lJ4A
0,4.70E-02,chinese,6,3.5,yNk043q6XT2HmiL_CcJqVQ
0,4.80E-01,chinese,524,3.5,2eR8ftw-GiTEwg3Y7Rm-MA
1,9.73E-01,chinese,243,4,yFub1BhKEP-W-_ZM3_nJoQ
0,4.51E-01,chinese,11,4.5,410mrctS5pV7FQBSzcJSRg
1,9.73E-01,chinese,139,4,YdAtCf_13UK-uvXuOMrhNg
0,4.91E-02,chinese,11,3,AjZ9hwJRu77jgWIrnhsGcg
1,9.51E-01,chinese,17,4,z6HMM_cSraJFkQFvSjWGDA
0,4.40E-01,chinese,5,4.5,JDSHS13MmubKJg39xTBw-Q
0,4.61E-02,chinese,40,3.5,0bM7u8ifFfXUnaybey3Yrg
1,9.48E-01,chinese,24,4,VdNb9hmg9Fh_tbdS3qHVsw
0,2.12E-03,chinese,31,2,Rb9M86u6jYQmX3ubZuP9jw
0,8.81E-02,chinese,310,3,EF0O_YwVCuWioswtEMrjpg
0,1.04E-01,japanese,19,3,ZF-pkWLcWEK3K3DXssFj8g
0,4.40E-01,chinese,6,4.5,NLHHXy87krCnRGXkeLhmsw
0,8.81E-02,chinese,88,3,BLYomPDQX5HkNWFJ2Lxfpg
1,9.73E-01,chinese,421,4,MMotl_bi3-5JRra91A2jLA
1,9.48E-01,chinese,32,4,eUFzb1iKTBlc-ScxSW6NCw
0,8.81E-02,chinese,202,3,ku3TyaUBEkuQtQXKq80Zlg
1,9.48E-01,chinese,28,4,MdD_PgW2A4XP1WMkHbOWng
0,4.91E-02,chinese,20,3.5,OQ93Z1tAmdPqK7twEEvISA
1,9.51E-01,chinese,15,4,LaBJkwwC1lrYtooJQkvh-A
0,4.70E-02,chinese,8,3,_S1whhLT7Wn2x9awrP-Bug
1,8.63E-01,chinese,2,4,dfm69NWJMqvLbQBKlaFd7w
0,8.81E-02,chinese,358,3,eQKYZWnBjPUjINAnFmrmbA
1,9.51E-01,chinese,11,4,K6JvBpyRN3JguAoRkiIhiQ
0,7.39E-04,chinese,2,2,G6wcoOhRTdla2ymG8g7mcg
0,1.65E-02,chinese,2,3,5rrGixafSO0bO42JEovuHQ
1,9.49E-01,chinese,10,4,RaqtqQoaVbIRciHsolzT4A
0,4.35E-01,chinese,24,4.5,rHg81VzTGVREMCfMmgYMog
0,4.91E-02,chinese,17,3.5,4W26jwklGZblk6ZEyedyIQ
0,8.81E-02,chinese,251,3.5,H89jrU17lNnguPaHbmzhAw
1,9.49E-01,chinese,6,4,#NAME?
0,8.81E-02,chinese,309,3,5uTJ_4fWfT1ImuwCLN9xGA
0,4.70E-02,chinese,6,3.5,BNWGhin8qx0Uf3RDJr_Vnw
0,8.81E-02,chinese,341,3.5,ePVlFbTzdVQFWie__kdplg
0,4.61E-02,chinese,27,3,hQ1WItXONlYKd3yzDUPBYQ
0,4.70E-02,chinese,10,3.5,23UKsvFdt2OIU87m6SLzGg
0,4.61E-02,chinese,39,3.5,Gvg0ZLMsyZkLWHhT6uJs7w
0,4.61E-02,chinese,71,3.5,oVdiFY9zSvgW0u-J0DoKbw
0,4.61E-02,chinese,27,3.5,OX2B4KARPKNTxC39wpcqDA
0,4.61E-02,chinese,35,3.5,ZyQfNryF0YBdzGnzLoVsWQ
1,9.48E-01,chinese,55,4,K0qsGnFv-edPDqVBdLCocQ
0,8.81E-02,chinese,499,3.5,rGmGim1ZDCxnF8n4NiKrYQ
1,9.48E-01,chinese,34,4,poECelUuZjcM6xSlYjqxbw
0,4.70E-02,chinese,5,3,j3SmAeDDPFTFGYYygNikDQ
0,8.81E-02,chinese,155,3.5,u5-S5ElOzXnavuZ2gFsCpg
0,5.87E-04,chinese,16,2.5,EPssbCqoPTIFzZf860lRFQ
1,9.49E-01,chinese,4,4,vLPC4i4StmkyKLe2LrQX-A
1,8.63E-01,chinese,1,4,gABJfl51T0QXitBlXlVB4g
1,9.51E-01,chinese,12,4,a5Ei7GYvlXCDv-j3q1lBLg
1,9.48E-01,chinese,23,4,zPK48x2wvTmJTQ_13bbeRQ
0,3.21E-03,chinese,1,1,ZkTWkzVMLMWPuoDOidRghw
0,8.81E-02,chinese,441,3.5,cn3JXMq29UfRkFCUD0Bhbw
0,4.70E-02,chinese,9,3.5,WSLLDIbBDgIuG5MlV5eOCw
0,4.61E-02,chinese,30,3.5,ziwipi8JK_ik4mLaw1fTGw
0,4.70E-02,chinese,4,3,GNPXPY16-N9z7yZnzyBTeg
1,9.49E-01,chinese,9,4,zdX9mwhoknXXYL1GCstnow
0,4.61E-02,chinese,24,3,5z1CFWRQYu38S6UMIckT9Q
0,5.61E-04,chinese,7,2.5,vTb88CPCZM_MnqyUTfJCIA
1,9.48E-01,chinese,27,4,#NAME?
0,4.91E-02,chinese,16,3.5,6KQ-jlXjOgb_uVeZxgimqQ
0,4.70E-02,chinese,8,3,ZLOu3e4bQm6sXplI3b_94A
0,4.61E-02,chinese,56,3.5,9gktK6DNHb3k0y-o6nP7pA
0,4.61E-02,chinese,30,3.5,ayw4_D-wSCIr-xcJ3_aZ4A
0,4.61E-02,chinese,36,3,y2M_wf_XnhMIFFJaeiMj5g
0,4.61E-02,chinese,31,3.5,JDv_pfBjuaU3BR7GC6GxRQ
0,4.61E-02,chinese,65,3.5,Wu9AymEM_RM2cnRPslVlIw
0,8.81E-02,chinese,409,3,JaKLZrh1Y_2qB_0Gc3bk3A
0,4.91E-02,chinese,11,3,cL1xI34MuSkAwKQWiv6ccw
1,8.63E-01,chinese,3,4,PphgRM2pDtbAB6pBsU6r3Q
0,4.61E-02,chinese,72,3,ybQV8joopvU1_gG2RwLRog
0,9.79E-02,japanese,33,3.5,Mj4o7xAFTVm_uXTF3cZPAw
0,4.61E-02,chinese,82,3,6Rw91YkOUCzkhvdThDUjFg
0,4.61E-02,chinese,55,3.5,pMgk7E6bCG5Aj2sLuowobw
0,8.81E-02,chinese,89,3.5,PGBHteqfNcTqesQFKqqdsg
0,4.61E-02,chinese,45,3.5,ly02f_k_5VYnSTakZ_bxlw
0,4.61E-02,chinese,51,3.5,4PG9npz7q_LP2H5LfDjWig
0,8.81E-02,chinese,283,3.5,AgTj_2PYIKP519hexQCvCg
0,1.65E-02,chinese,2,3.5,#NAME?
0,5.61E-04,chinese,7,2.5,mHoZXd8iKtNsKpJVtYjLHg
0,8.81E-02,chinese,172,3.5,uXtaduMyk2oGdnHYR4ZafA
0,4.61E-02,chinese,81,3.5,E1QQuFMX7DAEt8jV4attkA
0,4.91E-02,chinese,14,3,ng1wpKuQOFjZNCOe5YTwHA
1,8.63E-01,chinese,1,4,EdInlsBNsAjEA_W1eHojQw
0,8.81E-02,chinese,100,3.5,_7rU61c3WTVfPS_-FNup8g
0,8.81E-02,chinese,255,3,S-jThCG_S-7_xtm75nkB2Q
1,9.49E-01,chinese,10,4,_Ffho72l_Dr9sJFiHdNmgA
0,8.81E-02,chinese,89,3,GJZnf3B-ADjlCV1NXsHvGQ
1,8.63E-01,chinese,1,4,SX6WD9yIj3jG6HlyzdYzRQ
0,8.81E-02,chinese,186,3,Sj2StOWkhHIPE6_sS5RMCQ
0,5.61E-04,chinese,5,2.5,D5PuTv7Z-CI62sjJbM2WRw
1,9.49E-01,chinese,8,4,FEPObR6IYWOFapJDwFhGTA
1,9.49E-01,chinese,9,4,4NCvsUR3cKLaPgIZJK622w
0,4.61E-02,chinese,53,3.5,uR-MqserQgPRQK3aiP6WyQ
0,4.35E-01,chinese,55,4.5,DjLxykRuP8OFtGtPPZpfdQ
0,8.81E-02,chinese,84,3.5,bgnM6uy66zupYzb4QdL3vA
0,4.61E-02,chinese,80,3.5,-4pRolL6EQddbv4iHrIZwQ
0,5.50E-04,chinese,36,2.5,EL6Qg5LzrfhDFnF7MUfGLA
0,4.91E-02,chinese,13,3.5,FMDglMusiejQeRC08mWljQ
0,4.61E-02,chinese,38,3,LhBZsjkb6aKdLIq9w9_J2w
1,9.49E-01,chinese,4,4,VrUqSxFaaFcN7T01pCCMwQ
0,8.81E-02,chinese,176,3,dTZ-q8CwEDo9iVKM0tydnQ
0,5.87E-04,chinese,17,2.5,IregrqaJgF9jEghC5yljFw
0,8.81E-02,chinese,385,3.5,Qn-qGoIkj-9uApdxb_VTeA
0,8.81E-02,chinese,140,3,WThqnTprg2txsVBt7D0Tkg
1,9.48E-01,chinese,22,4,YfJZBmm9tfW--W_WIGReqA
0,1.65E-02,chinese,2,3,A_CEd9I0te1uOgoFa6xUNA
1,9.49E-01,chinese,6,4,DyflzWDsMKCXyFZibO-6fw
0,4.70E-02,chinese,8,3.5,yl49QxoU_RDHR6wQy-j34Q
0,8.81E-02,chinese,216,3.5,mDajKjZjRN4tVGEJFOgF9w
0,4.91E-02,chinese,19,3,6jQeghOsz01An_5Pa_NafQ
0,8.81E-02,chinese,389,3.5,9v-JAffC6qw8Xp67BICByQ
0,4.61E-02,chinese,45,3,PVBrjYCe4OCXZMF0KE69jQ
0,1.78E-01,japanese,239,3.5,UtrW_dBuT5aqxSzx0FUICQ
0,4.70E-02,chinese,9,3,mvHWeaxuBg91tW1QB9GBcQ
0,8.81E-02,chinese,183,3.5,AEkpyAGcVe5NgH2Nb7fCNQ
1,9.51E-01,chinese,18,4,KNb3eY6QRTDBPcaWbww2Ag
0,4.61E-02,chinese,51,3.5,2pnhIRBUw58PpN8CQEYiZA
0,8.81E-02,chinese,106,3,dSaMEWm0EQTG4TOeUetU5w
0,4.51E-01,chinese,11,4.5,l4fdf4e_xFvNnKqfdm3SLg
1,9.49E-01,chinese,5,4,do4L5yWrrGPPZqVRZDcO2w
0,1.65E-02,chinese,3,3.5,IaGX0YNKXneCsodZIPtXUA
0,4.61E-02,chinese,25,3,xkYzEUPO6sR8bq5vWZSlpQ
0,8.81E-02,chinese,252,3.5,PQ2ZlhuTlJpvMUgvsAwtmQ
0,4.91E-02,chinese,12,3.5,OyUqDYNctt81gsNLvfHp5A
0,8.81E-02,chinese,182,3.5,rhEfNtVrckQj-Ns44OBHgA
1,9.49E-01,chinese,5,4,7Ap1bmY3u_uM9L63fy0g7A
0,4.40E-01,chinese,6,4.5,Z263fPuSX3B3xNE7izgirw
1,9.51E-01,chinese,15,4,E_V_pCjtbvdniE8ECOMg3Q
0,1.78E-01,japanese,89,3,U0SmczzYhahOeRxftjBPSg
0,4.61E-02,chinese,48,3.5,bTYUKs5ChOafHL2fNYzG7g
0,4.61E-02,chinese,43,3,KUW8hx5kinOT_XJj3ttCDQ
0,4.61E-02,chinese,62,3,kLSWg3Qa4ZpPdSW_3IkNpA
1,9.51E-01,chinese,11,4,jMDVUAFawFCMkP3pAaIjpQ
0,4.70E-02,chinese,10,3.5,4OGtGzKP6fvRu7MfQMRSEQ
0,1.40E-01,newamerican,18,3,SSvIOFoNkq3ARqWo5PbYwg
0,8.81E-02,chinese,102,3,hdiQrGDT8enOzpxaipBzNA
0,4.61E-02,chinese,30,3,_PJ_XVxkiStr04GkpWXSVA
0,1.10E-03,chinese,86,2.5,ggJ8NWu0augmwCdbJu1n8w
0,4.61E-02,chinese,23,3.5,itpneDeppuRBH20x1XUlvw
0,8.81E-02,chinese,214,3.5,IqbHVeqgewmbeSMXBhbqSw
0,5.50E-04,chinese,40,2.5,pNyUHyOeYGdRAatIhfNr-A
1,9.49E-01,chinese,8,4,iieHiReZ8XDDEy5qtukuVw
0,4.61E-02,chinese,21,3.5,MEaT9f2B4F0gvXhCir9v4w
0,2.27E-03,chinese,12,2,Wi367ViFEqzj_b308MqdOA
0,8.81E-02,chinese,337,3.5,OvdCm3j_5HzItolfvwrEUA
0,4.40E-01,chinese,8,4.5,ekXcaHSWrvmSQafJHIU-Dw
1,8.63E-01,chinese,2,4,bGzptsMjHN5PMjzk1LfAAw
0,8.81E-02,chinese,131,3,gj3TK9OEeXbb2-3Yp2Laxg
0,8.81E-02,chinese,219,3.5,R3UNnA8EbjhNWBHS0wJ0VA
0,4.61E-02,chinese,68,3.5,a1GTJ0bYuoc0gOjhCupBmw
0,5.87E-04,chinese,16,2.5,8GzSQMppNh-DxVcJTV_imQ
0,4.61E-02,chinese,23,3,5KDfEi17KRFD1TrzZyT4lQ
1,9.48E-01,chinese,22,4,gP2ru9_58VN-4mZCOUxUfA
1,9.49E-01,chinese,6,4,yyIw_wlW41BjrV2mJeN9bA
0,4.91E-02,chinese,14,3,31Pd-W_2Iw3D0PF2F2EStA
1,8.63E-01,chinese,1,4,G8X7pC73zCRUxRPo1ULnQA
0,2.11E-01,chinese,3,4.5,31fcTAZjm1MG7abejOiI-Q
0,8.81E-02,chinese,178,3,wCA2kvIfrkzhBQ225VKspA
0,8.81E-02,chinese,188,3,fUhBM10aNrkVGvHJ2Hbhqw
0,8.81E-02,chinese,106,3,rJeh77RIvtmISisvVoy6TA
0,4.61E-02,chinese,24,3.5,FHLt23PczkrSKCnAFphC7g
0,8.81E-02,chinese,97,3.5,U5dCWjAxrvLLMH1ErpGfvw
1,9.48E-01,chinese,33,4,P6O2I3PbON26-P9Jhb7Q1A
0,9.79E-02,japanese,49,3.5,#NAME?
0,4.70E-02,chinese,9,3.5,Mbuoe3FiSWk4cZJnfR04dg
0,4.61E-02,chinese,73,3.5,OQY_QgAYZhuNBsza2sl4YQ
0,8.81E-02,chinese,445,3.5,B98cXrMI16HslKLqg6Nb9A
0,4.24E-03,chinese,154,2,guNzdN2oPUYex1Am-VEnyw
0,4.61E-02,chinese,53,3.5,5sG_S51rleFhCKLgQpXc_g
0,4.61E-02,chinese,22,3.5,e-6UcplEErq2Hj14-eiM6Q
0,4.91E-02,chinese,15,3,31yEM_YcyAqG6an7attTlg
0,5.61E-04,chinese,6,2.5,Vohl3ETCdrG3y1NYBfjFaQ
0,2.11E-01,chinese,2,4.5,fokOFw-fy2W5unBFwml2pg
0,4.91E-02,chinese,12,3,er5IdZdfNkYsSigugyYvsw
0,4.61E-02,chinese,46,3,k4Aoi0jXt6S3W_lxCYO9Qg
0,4.91E-02,chinese,12,3,fzIj02-w9-9QpSwmWRz7bg
0,4.91E-02,chinese,15,3.5,K4G4TnuWy9Br9u2sA4-zWA
0,4.91E-02,chinese,11,3,YDuI3znqQrRd8-xPvyZqPg
1,9.48E-01,chinese,68,4,i1eA3GawUFL-e_DbL_rg1w
0,4.70E-02,chinese,8,3.5,TsMVempkt3ezkDYns1I0Ew
0,4.91E-02,chinese,11,3,iSYKEShEasfzufru-d47Hg
0,8.81E-02,chinese,106,3.5,WgzUkwQkKwraqNzbYDFgWQ
0,4.61E-02,chinese,38,3.5,OfVP8lDL1Juk8b8Hlx7fQg
0,1.65E-02,chinese,3,3.5,mbMchTP7rPYqz32g5oD3kQ
1,9.51E-01,chinese,14,4,vWEdeCMkv93KzVzjKqdvBw
1,9.51E-01,chinese,19,4,7yi9uA-LmrGpG6OOuK2byg
0,1.65E-02,chinese,3,3.5,M1VHR29gMNs3EavDXdE_PA
0,7.39E-04,chinese,1,2,GZyzXO-TaBdSUDJqKT1emA
0,8.81E-02,chinese,415,3,EDLKX7cCxPbmbmo1XG3xJQ
0,8.81E-02,chinese,157,3,lt3Leywt1pzy23OzDqYRVA
0,8.81E-02,chinese,126,3.5,AolkHo3ct8gGBlyyOmAkOg
0,4.91E-02,chinese,15,3.5,KQKSCG5Ex1OxGAyXkphvHg
0,8.81E-02,chinese,94,3,5rX_7IkvFx5MKqS3ikQe3Q
0,4.61E-02,chinese,52,3.5,njqbo43rFzj934E5eHbPCw
0,8.81E-02,chinese,146,3.5,unz_YBwCWg-O5id5rxSyDA
1,9.49E-01,chinese,4,4,SQ7JlFY3C7kKSFJLJHBPBg
0,4.70E-02,chinese,6,3,0Kddr4YmZKS0qcQv_wOwWQ
1,9.48E-01,chinese,61,4,6oQKDCJrgDffPKXPTPBXlA
0,4.61E-02,chinese,35,3.5,vWEKZVPIYFewfqCOkkvVIQ
1,9.49E-01,chinese,10,4,k21ee73OafH6IwGR-x1iCA
0,8.81E-02,chinese,161,3.5,CKG7LVmSlvI93scyb1aVeg
1,9.49E-01,chinese,5,4,aZMVSzm1ypJOkRsLVaMUVA
1,9.73E-01,chinese,89,4,nrPfcOC4mGnEL-9CpoGhMg
0,4.61E-02,chinese,32,3.5,d8wA3iuWvrs1slX1WHSV5g
1,9.49E-01,chinese,8,4,d96mz4LOIiYLuYIyjbGAhg
0,4.61E-02,chinese,70,3.5,zv3QIA-xGfegH9EGpxgriQ
1,9.48E-01,chinese,24,4,1jtNrYktZpxCIXCc_1HsAA
0,4.61E-02,chinese,23,3.5,LXRdRSqK7A0L_XlqNYarKQ
0,4.40E-01,chinese,7,4.5,c2Io7q-9qu8jKCIlTWLqFA
